defect_id,asset_id,section_id,defect_type,severity,detected_date,overdue_days,status,location
DEF-TSK-00562,AST-ENG-0128,SEC-RKMP-BPL,TrackTampingDefect,2,2026-10-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00563,AST-S_A-0494,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-11-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00564,AST-TRA-0197,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-11-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00565,AST-ENG-0407,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-11-05,0,OPEN,KM-RKMP-BPL
DEF-TSK-00566,AST-S_A-0086,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-10-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00567,AST-TRA-0070,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-11-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00568,AST-ENG-0007,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00569,AST-S_A-0206,SEC-RKMP-BPL,SignalCableRenewalDefect,2,2026-09-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00570,AST-TRA-0197,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-11-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00571,AST-ENG-0168,SEC-RKMP-BPL,TrackTampingDefect,5,2026-09-27,2,OPEN,KM-RKMP-BPL
DEF-TSK-00572,AST-S_A-0265,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-11-04,2,OPEN,KM-RKMP-BPL
DEF-TSK-00573,AST-TRA-0423,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-09-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00574,AST-ENG-0104,SEC-RKMP-BPL,TrackTampingDefect,5,2026-09-19,2,OPEN,KM-RKMP-BPL
DEF-TSK-00575,AST-S_A-0113,SEC-RKMP-BPL,AxleCounterCalibrationDefect,5,2026-11-06,2,OPEN,KM-RKMP-BPL
DEF-TSK-00576,AST-TRA-0442,SEC-RKMP-BPL,DropperReplacementDefect,3,2026-11-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00577,AST-ENG-0263,SEC-RKMP-BPL,BallastCleaningDefect,5,2026-10-31,2,OPEN,KM-RKMP-BPL
DEF-TSK-00578,AST-S_A-0158,SEC-RKMP-BPL,SignalCableRenewalDefect,2,2026-09-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00579,AST-TRA-0421,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-11-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00580,AST-ENG-0025,SEC-RKMP-BPL,TrackTampingDefect,3,2026-11-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00581,AST-S_A-0130,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-09-15,2,OPEN,KM-RKMP-BPL
DEF-TSK-00582,AST-TRA-0319,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-10-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00583,AST-ENG-0270,SEC-RKMP-BPL,SleeperRenewalDefect,4,2026-11-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00584,AST-S_A-0370,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-11-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00585,AST-TRA-0177,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-11-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00586,AST-ENG-0031,SEC-RKMP-BPL,SleeperRenewalDefect,3,2026-10-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00587,AST-S_A-0366,SEC-RKMP-BPL,SignalCableRenewalDefect,5,2026-09-19,2,OPEN,KM-RKMP-BPL
DEF-TSK-00588,AST-TRA-0437,SEC-RKMP-BPL,ContactWireReplacementDefect,5,2026-11-03,2,OPEN,KM-RKMP-BPL
DEF-TSK-00589,AST-ENG-0280,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-09-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00590,AST-S_A-0144,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-11-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00591,AST-TRA-0370,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-10-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00592,AST-ENG-0111,SEC-RKMP-BPL,TrackTampingDefect,4,2026-10-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00593,AST-S_A-0322,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-10-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00594,AST-TRA-0394,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-10-11,0,OPEN,KM-RKMP-BPL
DEF-TSK-00595,AST-ENG-0294,SEC-RKMP-BPL,RailGrindingDefect,4,2026-09-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00596,AST-S_A-0191,SEC-RKMP-BPL,SignalCableRenewalDefect,3,2026-10-11,0,OPEN,KM-RKMP-BPL
DEF-TSK-00597,AST-TRA-0470,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-10-31,0,OPEN,KM-RKMP-BPL
DEF-TSK-00598,AST-ENG-0208,SEC-RKMP-BPL,JointWeldingDefect,5,2026-10-19,2,OPEN,KM-RKMP-BPL
DEF-TSK-00599,AST-S_A-0208,SEC-RKMP-BPL,PointMachineOverhaulDefect,2,2026-09-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00600,AST-TRA-0019,SEC-RKMP-BPL,ContactWireReplacementDefect,5,2026-10-28,2,OPEN,KM-RKMP-BPL
DEF-TSK-00601,AST-ENG-0125,SEC-RKMP-BPL,BallastCleaningDefect,2,2026-09-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00602,AST-S_A-0265,SEC-RKMP-BPL,PointMachineOverhaulDefect,5,2026-09-03,2,OPEN,KM-RKMP-BPL
DEF-TSK-00603,AST-TRA-0275,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-10-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00604,AST-ENG-0471,SEC-RKMP-BPL,BallastCleaningDefect,5,2026-09-12,2,OPEN,KM-RKMP-BPL
DEF-TSK-00605,AST-S_A-0491,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-10-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00606,AST-TRA-0488,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-09-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00607,AST-ENG-0466,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00608,AST-S_A-0484,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-09-08,0,OPEN,KM-RKMP-BPL
DEF-TSK-00609,AST-TRA-0075,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-10-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00610,AST-ENG-0123,SEC-RKMP-BPL,JointWeldingDefect,4,2026-11-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00611,AST-S_A-0004,SEC-RKMP-BPL,SignalCableRenewalDefect,5,2026-09-17,2,OPEN,KM-RKMP-BPL
DEF-TSK-00612,AST-TRA-0295,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-11-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00613,AST-ENG-0298,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-09-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00614,AST-S_A-0236,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-01,0,OPEN,KM-RKMP-BPL
DEF-TSK-00615,AST-TRA-0494,SEC-RKMP-BPL,ContactWireReplacementDefect,5,2026-09-22,2,OPEN,KM-RKMP-BPL
DEF-TSK-00616,AST-ENG-0142,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-10-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00617,AST-S_A-0438,SEC-RKMP-BPL,SignalCableRenewalDefect,5,2026-09-16,2,OPEN,KM-RKMP-BPL
DEF-TSK-00618,AST-TRA-0457,SEC-RKMP-BPL,OHEInspectionDefect,5,2026-10-19,2,OPEN,KM-RKMP-BPL
DEF-TSK-00619,AST-ENG-0006,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-09-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00620,AST-S_A-0051,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00621,AST-TRA-0142,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-10-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00622,AST-ENG-0065,SEC-RKMP-BPL,RailGrindingDefect,2,2026-11-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00623,AST-S_A-0356,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-11-05,0,OPEN,KM-RKMP-BPL
DEF-TSK-00624,AST-TRA-0050,SEC-RKMP-BPL,DropperReplacementDefect,3,2026-10-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00625,AST-ENG-0275,SEC-RKMP-BPL,JointWeldingDefect,4,2026-09-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00626,AST-S_A-0155,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-10-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00627,AST-TRA-0106,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-11-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00628,AST-ENG-0123,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-11-08,0,OPEN,KM-RKMP-BPL
DEF-TSK-00629,AST-S_A-0056,SEC-RKMP-BPL,SignalCableRenewalDefect,2,2026-09-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00630,AST-TRA-0382,SEC-RKMP-BPL,OHEInspectionDefect,4,2026-11-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00631,AST-ENG-0046,SEC-RKMP-BPL,RailGrindingDefect,3,2026-10-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00632,AST-S_A-0238,SEC-RKMP-BPL,SignalCableRenewalDefect,5,2026-10-23,2,OPEN,KM-RKMP-BPL
DEF-TSK-00633,AST-TRA-0134,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-11-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00634,AST-ENG-0033,SEC-RKMP-BPL,RailGrindingDefect,2,2026-09-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00635,AST-S_A-0309,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-09-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00636,AST-TRA-0463,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-11-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00637,AST-ENG-0231,SEC-RKMP-BPL,TrackTampingDefect,2,2026-10-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00638,AST-S_A-0049,SEC-RKMP-BPL,PointMachineOverhaulDefect,4,2026-10-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00639,AST-TRA-0309,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-09-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00640,AST-ENG-0221,SEC-RKMP-BPL,JointWeldingDefect,2,2026-09-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00641,AST-S_A-0205,SEC-RKMP-BPL,AxleCounterCalibrationDefect,2,2026-09-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00642,AST-TRA-0483,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-11-14,0,OPEN,KM-RKMP-BPL
DEF-TSK-00643,AST-ENG-0169,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-10-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00644,AST-S_A-0057,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-10-31,0,OPEN,KM-RKMP-BPL
DEF-TSK-00645,AST-TRA-0103,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-10-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00646,AST-ENG-0459,SEC-RKMP-BPL,TrackTampingDefect,4,2026-11-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00647,AST-S_A-0042,SEC-RKMP-BPL,PointMachineOverhaulDefect,5,2026-10-07,2,OPEN,KM-RKMP-BPL
DEF-TSK-00648,AST-TRA-0477,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-09-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00649,AST-ENG-0339,SEC-RKMP-BPL,TrackTampingDefect,5,2026-10-02,2,OPEN,KM-RKMP-BPL
DEF-TSK-00650,AST-S_A-0469,SEC-RKMP-BPL,TurnoutAdjustmentDefect,3,2026-09-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00651,AST-TRA-0226,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-10-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00652,AST-ENG-0137,SEC-RKMP-BPL,JointWeldingDefect,4,2026-09-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00653,AST-S_A-0096,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-09-20,2,OPEN,KM-RKMP-BPL
DEF-TSK-00654,AST-TRA-0345,SEC-RKMP-BPL,DropperReplacementDefect,3,2026-11-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00655,AST-ENG-0022,SEC-RKMP-BPL,SleeperRenewalDefect,3,2026-11-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00656,AST-S_A-0389,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-10-06,2,OPEN,KM-RKMP-BPL
DEF-TSK-00657,AST-TRA-0499,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-09-08,0,OPEN,KM-RKMP-BPL
DEF-TSK-00658,AST-ENG-0356,SEC-RKMP-BPL,TrackTampingDefect,5,2026-11-18,2,OPEN,KM-RKMP-BPL
DEF-TSK-00659,AST-S_A-0300,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-10-04,2,OPEN,KM-RKMP-BPL
DEF-TSK-00660,AST-TRA-0166,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-09-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00661,AST-ENG-0492,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-11-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00662,AST-S_A-0346,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-09-11,2,OPEN,KM-RKMP-BPL
DEF-TSK-00663,AST-TRA-0303,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-11-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00664,AST-ENG-0340,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-09-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00665,AST-S_A-0254,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-11-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00666,AST-TRA-0029,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-09-10,0,OPEN,KM-RKMP-BPL
DEF-TSK-00667,AST-ENG-0145,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-09-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00668,AST-S_A-0324,SEC-RKMP-BPL,TurnoutAdjustmentDefect,5,2026-10-07,2,OPEN,KM-RKMP-BPL
DEF-TSK-00669,AST-TRA-0078,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-11-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00670,AST-ENG-0325,SEC-RKMP-BPL,SleeperRenewalDefect,5,2026-11-24,2,OPEN,KM-RKMP-BPL
DEF-TSK-00671,AST-S_A-0032,SEC-RKMP-BPL,TurnoutAdjustmentDefect,2,2026-09-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00672,AST-TRA-0396,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-10-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00673,AST-ENG-0007,SEC-RKMP-BPL,SleeperRenewalDefect,3,2026-09-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00674,AST-S_A-0380,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-11-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00675,AST-TRA-0098,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-10-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00676,AST-ENG-0260,SEC-RKMP-BPL,TrackTampingDefect,5,2026-09-11,2,OPEN,KM-RKMP-BPL
DEF-TSK-00677,AST-S_A-0478,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-09-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00678,AST-TRA-0282,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-11-23,2,OPEN,KM-RKMP-BPL
DEF-TSK-00679,AST-ENG-0279,SEC-RKMP-BPL,JointWeldingDefect,2,2026-10-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00680,AST-S_A-0486,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00681,AST-TRA-0403,SEC-RKMP-BPL,OHEInspectionDefect,2,2026-09-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00682,AST-ENG-0040,SEC-RKMP-BPL,TrackTampingDefect,4,2026-11-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00683,AST-S_A-0115,SEC-RKMP-BPL,TurnoutAdjustmentDefect,2,2026-09-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00684,AST-TRA-0480,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-10-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00685,AST-ENG-0410,SEC-RKMP-BPL,BallastCleaningDefect,4,2026-10-16,0,OPEN,KM-RKMP-BPL
DEF-TSK-00686,AST-S_A-0333,SEC-RKMP-BPL,SignalCableRenewalDefect,5,2026-09-05,2,OPEN,KM-RKMP-BPL
DEF-TSK-00687,AST-TRA-0096,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-10-29,0,OPEN,KM-RKMP-BPL
DEF-TSK-00688,AST-ENG-0217,SEC-RKMP-BPL,TrackTampingDefect,3,2026-10-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00689,AST-S_A-0244,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-11-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00690,AST-TRA-0014,SEC-RKMP-BPL,ContactWireReplacementDefect,4,2026-11-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00691,AST-ENG-0360,SEC-RKMP-BPL,TrackTampingDefect,5,2026-09-07,2,OPEN,KM-RKMP-BPL
DEF-TSK-00692,AST-S_A-0300,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-09-09,0,OPEN,KM-RKMP-BPL
DEF-TSK-00693,AST-TRA-0309,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-09-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00694,AST-ENG-0043,SEC-RKMP-BPL,TrackTampingDefect,4,2026-09-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00695,AST-S_A-0401,SEC-RKMP-BPL,TurnoutAdjustmentDefect,2,2026-10-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00696,AST-TRA-0254,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-09-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00697,AST-ENG-0122,SEC-RKMP-BPL,TrackTampingDefect,3,2026-10-05,0,OPEN,KM-RKMP-BPL
DEF-TSK-00698,AST-S_A-0147,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00699,AST-TRA-0052,SEC-RKMP-BPL,ContactWireReplacementDefect,2,2026-10-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00700,AST-ENG-0387,SEC-RKMP-BPL,JointWeldingDefect,5,2026-10-07,2,OPEN,KM-RKMP-BPL
DEF-TSK-00701,AST-S_A-0020,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-10-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00702,AST-TRA-0241,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-11-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00703,AST-ENG-0293,SEC-RKMP-BPL,RailGrindingDefect,3,2026-10-26,0,OPEN,KM-RKMP-BPL
DEF-TSK-00704,AST-S_A-0324,SEC-RKMP-BPL,PointMachineOverhaulDefect,3,2026-09-15,0,OPEN,KM-RKMP-BPL
DEF-TSK-00705,AST-TRA-0428,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-09-17,0,OPEN,KM-RKMP-BPL
DEF-TSK-00706,AST-ENG-0458,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-10-13,0,OPEN,KM-RKMP-BPL
DEF-TSK-00707,AST-S_A-0462,SEC-RKMP-BPL,PointMachineOverhaulDefect,4,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00708,AST-TRA-0473,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-10-12,2,OPEN,KM-RKMP-BPL
DEF-TSK-00709,AST-ENG-0350,SEC-RKMP-BPL,RailGrindingDefect,4,2026-11-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00710,AST-S_A-0038,SEC-RKMP-BPL,AxleCounterCalibrationDefect,4,2026-09-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00711,AST-TRA-0418,SEC-RKMP-BPL,DropperReplacementDefect,4,2026-10-19,0,OPEN,KM-RKMP-BPL
DEF-TSK-00712,AST-ENG-0258,SEC-RKMP-BPL,BallastCleaningDefect,5,2026-09-25,2,OPEN,KM-RKMP-BPL
DEF-TSK-00713,AST-S_A-0330,SEC-RKMP-BPL,AxleCounterCalibrationDefect,5,2026-09-14,2,OPEN,KM-RKMP-BPL
DEF-TSK-00714,AST-TRA-0150,SEC-RKMP-BPL,OHEInspectionDefect,4,2026-09-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00715,AST-ENG-0426,SEC-RKMP-BPL,TrackTampingDefect,2,2026-11-18,0,OPEN,KM-RKMP-BPL
DEF-TSK-00716,AST-S_A-0078,SEC-RKMP-BPL,PointMachineOverhaulDefect,4,2026-10-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00717,AST-TRA-0411,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-10-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00718,AST-ENG-0038,SEC-RKMP-BPL,SleeperRenewalDefect,3,2026-10-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00719,AST-S_A-0299,SEC-RKMP-BPL,SignalCableRenewalDefect,5,2026-09-26,2,OPEN,KM-RKMP-BPL
DEF-TSK-00720,AST-TRA-0183,SEC-RKMP-BPL,InsulatorReplacementDefect,4,2026-11-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00721,AST-ENG-0165,SEC-RKMP-BPL,RailGrindingDefect,3,2026-11-15,0,OPEN,KM-RKMP-BPL
DEF-TSK-00722,AST-S_A-0018,SEC-RKMP-BPL,TurnoutAdjustmentDefect,2,2026-11-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00723,AST-TRA-0011,SEC-RKMP-BPL,ContactWireReplacementDefect,3,2026-11-12,0,OPEN,KM-RKMP-BPL
DEF-TSK-00724,AST-ENG-0145,SEC-RKMP-BPL,RailGrindingDefect,3,2026-11-08,0,OPEN,KM-RKMP-BPL
DEF-TSK-00725,AST-S_A-0156,SEC-RKMP-BPL,PointMachineOverhaulDefect,4,2026-11-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00726,AST-TRA-0205,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-10-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00727,AST-ENG-0467,SEC-RKMP-BPL,TrackTampingDefect,2,2026-10-23,0,OPEN,KM-RKMP-BPL
DEF-TSK-00728,AST-S_A-0282,SEC-RKMP-BPL,AxleCounterCalibrationDefect,2,2026-11-04,0,OPEN,KM-RKMP-BPL
DEF-TSK-00729,AST-TRA-0105,SEC-RKMP-BPL,InsulatorReplacementDefect,5,2026-10-17,2,OPEN,KM-RKMP-BPL
DEF-TSK-00730,AST-ENG-0428,SEC-RKMP-BPL,JointWeldingDefect,2,2026-10-27,0,OPEN,KM-RKMP-BPL
DEF-TSK-00731,AST-S_A-0380,SEC-RKMP-BPL,SignalCableRenewalDefect,4,2026-10-07,0,OPEN,KM-RKMP-BPL
DEF-TSK-00732,AST-TRA-0001,SEC-RKMP-BPL,OHEInspectionDefect,4,2026-10-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00733,AST-ENG-0405,SEC-RKMP-BPL,BallastCleaningDefect,3,2026-11-02,0,OPEN,KM-RKMP-BPL
DEF-TSK-00734,AST-S_A-0494,SEC-RKMP-BPL,TurnoutAdjustmentDefect,4,2026-11-28,0,OPEN,KM-RKMP-BPL
DEF-TSK-00735,AST-TRA-0087,SEC-RKMP-BPL,InsulatorReplacementDefect,3,2026-10-21,0,OPEN,KM-RKMP-BPL
DEF-TSK-00736,AST-ENG-0055,SEC-RKMP-BPL,JointWeldingDefect,4,2026-10-06,0,OPEN,KM-RKMP-BPL
DEF-TSK-00737,AST-S_A-0077,SEC-RKMP-BPL,AxleCounterCalibrationDefect,5,2026-11-16,2,OPEN,KM-RKMP-BPL
DEF-TSK-00738,AST-TRA-0009,SEC-RKMP-BPL,InsulatorReplacementDefect,2,2026-10-15,0,OPEN,KM-RKMP-BPL
DEF-TSK-00739,AST-ENG-0115,SEC-RKMP-BPL,SleeperRenewalDefect,3,2026-10-25,0,OPEN,KM-RKMP-BPL
DEF-TSK-00740,AST-S_A-0273,SEC-RKMP-BPL,SignalCableRenewalDefect,3,2026-11-20,0,OPEN,KM-RKMP-BPL
DEF-TSK-00741,AST-TRA-0241,SEC-RKMP-BPL,OHEInspectionDefect,3,2026-11-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00742,AST-ENG-0277,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-10-03,0,OPEN,KM-RKMP-BPL
DEF-TSK-00743,AST-S_A-0250,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-11-24,0,OPEN,KM-RKMP-BPL
DEF-TSK-00744,AST-TRA-0252,SEC-RKMP-BPL,DropperReplacementDefect,2,2026-11-22,0,OPEN,KM-RKMP-BPL
DEF-TSK-00745,AST-ENG-0431,SEC-RKMP-BPL,SleeperRenewalDefect,2,2026-10-15,0,OPEN,KM-RKMP-BPL
DEF-TSK-00746,AST-S_A-0071,SEC-RKMP-BPL,AxleCounterCalibrationDefect,3,2026-09-30,0,OPEN,KM-RKMP-BPL
DEF-TSK-00747,AST-TRA-0411,SEC-RKMP-BPL,ContactWireReplacementDefect,5,2026-09-25,2,OPEN,KM-RKMP-BPL
DEF-TSK-00748,AST-ENG-0383,SEC-RKMP-BPL,TrackTampingDefect,3,2026-11-12,0,OPEN,KM-RKMP-BPL
