history_id,asset_id,section_id,department,maintenance_type,completed_date,duration_hours,cost,failure_occurred_after_days
HIS-003648,AST-ENG-0322,SEC-RKMP-BPL,ENGINEERING,JointWelding,2025-01-25T00:00:00,6.9,116433.0,177
HIS-003649,AST-S_A-0044,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-10-08T00:00:00,4.4,388017.0,345
HIS-003650,AST-ENG-0064,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-07-01T00:00:00,4.8,599985.0,72
HIS-003651,AST-ENG-0461,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-04-14T00:00:00,8.0,214277.0,263
HIS-003652,AST-ENG-0443,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2025-03-29T00:00:00,2.4,626291.0,345
HIS-003653,AST-ENG-0403,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2024-11-23T00:00:00,1.2,102148.0,240
HIS-003654,AST-S_A-0017,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2026-08-03T00:00:00,7.3,512180.0,421
HIS-003655,AST-ENG-0083,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2022-06-19T00:00:00,6.3,103762.0,500
HIS-003656,AST-S_A-0027,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2026-04-06T00:00:00,2.8,48987.0,244
HIS-003657,AST-S_A-0490,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2022-02-22T00:00:00,1.7,585734.0,413
HIS-003658,AST-S_A-0175,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-11-26T00:00:00,7.4,487628.0,436
HIS-003659,AST-S_A-0481,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2022-06-27T00:00:00,5.3,380846.0,192
HIS-003660,AST-S_A-0103,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-02-26T00:00:00,5.9,221136.0,413
HIS-003661,AST-S_A-0089,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-05-17T00:00:00,7.6,226616.0,221
HIS-003662,AST-TRA-0455,SEC-RKMP-BPL,TRACTION,OHEInspection,2025-05-08T00:00:00,7.9,503417.0,292
HIS-003663,AST-S_A-0440,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2023-08-29T00:00:00,2.8,341566.0,10
HIS-003664,AST-TRA-0401,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2022-11-30T00:00:00,2.4,518006.0,198
HIS-003665,AST-S_A-0435,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2022-08-15T00:00:00,1.5,56030.0,532
HIS-003666,AST-TRA-0465,SEC-RKMP-BPL,TRACTION,OHEInspection,2022-02-09T00:00:00,6.1,337955.0,10
HIS-003667,AST-S_A-0129,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-08-25T00:00:00,4.6,299716.0,135
HIS-003668,AST-TRA-0293,SEC-RKMP-BPL,TRACTION,DropperReplacement,2022-08-31T00:00:00,3.1,287892.0,153
HIS-003669,AST-TRA-0069,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2021-12-30T00:00:00,3.8,534960.0,494
HIS-003670,AST-ENG-0142,SEC-RKMP-BPL,ENGINEERING,JointWelding,2024-02-06T00:00:00,4.7,494504.0,10
HIS-003671,AST-TRA-0141,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2022-03-23T00:00:00,7.5,552607.0,295
HIS-003672,AST-S_A-0441,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2026-05-21T00:00:00,2.1,258299.0,330
HIS-003673,AST-S_A-0036,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-08-18T00:00:00,2.6,94202.0,270
HIS-003674,AST-ENG-0232,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2021-10-05T00:00:00,1.6,482146.0,280
HIS-003675,AST-ENG-0182,SEC-RKMP-BPL,ENGINEERING,JointWelding,2024-05-29T00:00:00,5.1,155380.0,433
HIS-003676,AST-S_A-0471,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-03-08T00:00:00,6.6,577803.0,555
HIS-003677,AST-TRA-0077,SEC-RKMP-BPL,TRACTION,DropperReplacement,2024-09-21T00:00:00,1.9,46398.0,366
HIS-003678,AST-S_A-0008,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-12-11T00:00:00,3.1,110372.0,249
HIS-003679,AST-TRA-0293,SEC-RKMP-BPL,TRACTION,OHEInspection,2024-06-24T00:00:00,2.6,393603.0,135
HIS-003680,AST-S_A-0377,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2026-03-18T00:00:00,2.1,356888.0,495
HIS-003681,AST-ENG-0199,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2026-02-22T00:00:00,6.4,292777.0,192
HIS-003682,AST-S_A-0183,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-02-26T00:00:00,6.8,646116.0,437
HIS-003683,AST-ENG-0151,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2021-12-20T00:00:00,2.5,223154.0,306
HIS-003684,AST-S_A-0287,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-10-07T00:00:00,3.2,381066.0,466
HIS-003685,AST-ENG-0101,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2025-12-29T00:00:00,2.1,424567.0,172
HIS-003686,AST-TRA-0366,SEC-RKMP-BPL,TRACTION,DropperReplacement,2026-03-16T00:00:00,3.7,56644.0,367
HIS-003687,AST-ENG-0326,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-05-04T00:00:00,6.2,342865.0,310
HIS-003688,AST-TRA-0285,SEC-RKMP-BPL,TRACTION,DropperReplacement,2025-03-02T00:00:00,3.2,56184.0,334
HIS-003689,AST-ENG-0109,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2024-07-20T00:00:00,2.6,31217.0,248
HIS-003690,AST-ENG-0497,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2025-10-08T00:00:00,2.6,324238.0,364
HIS-003691,AST-ENG-0155,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2025-08-26T00:00:00,5.3,559219.0,174
HIS-003692,AST-ENG-0379,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2024-10-14T00:00:00,1.6,81488.0,323
HIS-003693,AST-ENG-0196,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-03-03T00:00:00,1.9,166062.0,76
HIS-003694,AST-S_A-0188,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-09-21T00:00:00,7.4,547175.0,155
HIS-003695,AST-S_A-0044,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-12-13T00:00:00,6.4,185721.0,453
HIS-003696,AST-ENG-0430,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2025-03-03T00:00:00,2.2,333845.0,230
HIS-003697,AST-S_A-0485,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2022-05-05T00:00:00,1.6,383619.0,392
HIS-003698,AST-S_A-0382,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2022-12-19T00:00:00,5.1,207887.0,291
HIS-003699,AST-ENG-0253,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2023-04-25T00:00:00,3.2,229673.0,228
HIS-003700,AST-TRA-0375,SEC-RKMP-BPL,TRACTION,OHEInspection,2025-08-23T00:00:00,1.2,285305.0,464
HIS-003701,AST-TRA-0159,SEC-RKMP-BPL,TRACTION,OHEInspection,2025-04-25T00:00:00,2.0,147483.0,207
HIS-003702,AST-S_A-0440,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2022-08-24T00:00:00,2.8,403303.0,259
HIS-003703,AST-S_A-0359,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-06-13T00:00:00,4.6,586214.0,90
HIS-003704,AST-S_A-0278,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-05-30T00:00:00,6.6,38704.0,446
HIS-003705,AST-S_A-0171,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2022-10-20T00:00:00,6.0,524533.0,422
HIS-003706,AST-ENG-0236,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2024-10-07T00:00:00,1.2,457267.0,93
HIS-003707,AST-S_A-0053,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-07-25T00:00:00,3.6,79628.0,261
HIS-003708,AST-TRA-0375,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2025-09-15T00:00:00,7.8,486934.0,410
HIS-003709,AST-S_A-0318,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2022-07-21T00:00:00,7.0,229794.0,10
HIS-003710,AST-S_A-0197,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-02-17T00:00:00,7.9,441883.0,250
HIS-003711,AST-TRA-0023,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2024-07-16T00:00:00,6.9,611554.0,488
HIS-003712,AST-TRA-0375,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2026-06-23T00:00:00,7.6,419765.0,231
HIS-003713,AST-S_A-0305,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2022-05-05T00:00:00,3.5,451888.0,99
HIS-003714,AST-ENG-0029,SEC-RKMP-BPL,ENGINEERING,JointWelding,2021-10-20T00:00:00,6.8,357918.0,281
HIS-003715,AST-ENG-0340,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-06-23T00:00:00,4.2,56893.0,407
HIS-003716,AST-S_A-0499,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2026-01-02T00:00:00,5.4,153447.0,310
HIS-003717,AST-TRA-0204,SEC-RKMP-BPL,TRACTION,DropperReplacement,2024-09-18T00:00:00,1.2,337618.0,313
HIS-003718,AST-ENG-0262,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2026-06-07T00:00:00,3.4,60030.0,475
HIS-003719,AST-S_A-0129,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-06-29T00:00:00,6.3,557156.0,114
HIS-003720,AST-TRA-0024,SEC-RKMP-BPL,TRACTION,DropperReplacement,2021-10-14T00:00:00,1.6,486406.0,472
HIS-003721,AST-S_A-0467,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-06-30T00:00:00,3.0,521440.0,193
HIS-003722,AST-S_A-0463,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2022-08-01T00:00:00,3.7,187662.0,505
HIS-003723,AST-S_A-0345,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-01-27T00:00:00,5.6,53100.0,477
HIS-003724,AST-ENG-0461,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2022-05-09T00:00:00,7.4,148164.0,411
HIS-003725,AST-S_A-0305,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2021-11-27T00:00:00,2.8,235673.0,133
HIS-003726,AST-ENG-0133,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2024-12-22T00:00:00,6.8,138588.0,179
HIS-003727,AST-ENG-0349,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2023-07-07T00:00:00,5.3,606130.0,418
HIS-003728,AST-S_A-0498,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2021-09-20T00:00:00,1.9,224871.0,256
HIS-003729,AST-TRA-0483,SEC-RKMP-BPL,TRACTION,OHEInspection,2025-08-10T00:00:00,5.4,153694.0,224
HIS-003730,AST-ENG-0137,SEC-RKMP-BPL,ENGINEERING,JointWelding,2025-08-03T00:00:00,3.8,486293.0,161
HIS-003731,AST-S_A-0414,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2026-01-10T00:00:00,6.3,559687.0,208
HIS-003732,AST-S_A-0210,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-08-19T00:00:00,5.9,353887.0,452
HIS-003733,AST-ENG-0385,SEC-RKMP-BPL,ENGINEERING,JointWelding,2024-10-30T00:00:00,4.1,376501.0,106
HIS-003734,AST-S_A-0319,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-11-15T00:00:00,1.4,527672.0,319
HIS-003735,AST-ENG-0280,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2022-01-22T00:00:00,2.7,336730.0,167
HIS-003736,AST-TRA-0051,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2026-07-16T00:00:00,2.6,65106.0,283
HIS-003737,AST-ENG-0164,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2023-08-15T00:00:00,2.4,465193.0,421
HIS-003738,AST-S_A-0467,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-11-26T00:00:00,2.1,121034.0,247
HIS-003739,AST-ENG-0299,SEC-RKMP-BPL,ENGINEERING,JointWelding,2022-04-19T00:00:00,1.2,590142.0,463
HIS-003740,AST-S_A-0364,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2021-11-17T00:00:00,1.5,72069.0,331
HIS-003741,AST-S_A-0057,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-07-20T00:00:00,4.9,151145.0,163
HIS-003742,AST-ENG-0016,SEC-RKMP-BPL,ENGINEERING,JointWelding,2023-08-01T00:00:00,2.6,638764.0,239
HIS-003743,AST-TRA-0113,SEC-RKMP-BPL,TRACTION,DropperReplacement,2023-04-19T00:00:00,7.8,182016.0,609
HIS-003744,AST-S_A-0242,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-11-16T00:00:00,5.5,250176.0,444
HIS-003745,AST-S_A-0144,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2026-04-17T00:00:00,6.7,281644.0,424
HIS-003746,AST-ENG-0433,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2026-06-16T00:00:00,4.4,352168.0,454
HIS-003747,AST-S_A-0350,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2026-03-05T00:00:00,4.0,241634.0,274
HIS-003748,AST-S_A-0224,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-08-01T00:00:00,3.2,55408.0,366
HIS-003749,AST-S_A-0260,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2022-06-15T00:00:00,4.2,436012.0,231
HIS-003750,AST-ENG-0146,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2024-03-16T00:00:00,4.8,210641.0,223
HIS-003751,AST-ENG-0146,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2024-01-14T00:00:00,5.3,557387.0,228
HIS-003752,AST-ENG-0020,SEC-RKMP-BPL,ENGINEERING,JointWelding,2022-03-15T00:00:00,4.4,631047.0,431
HIS-003753,AST-TRA-0051,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2023-12-12T00:00:00,5.9,345448.0,182
HIS-003754,AST-ENG-0155,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2024-11-10T00:00:00,2.1,159465.0,108
HIS-003755,AST-TRA-0267,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2023-12-26T00:00:00,5.3,144672.0,259
HIS-003756,AST-ENG-0325,SEC-RKMP-BPL,ENGINEERING,JointWelding,2023-06-10T00:00:00,2.2,432148.0,132
HIS-003757,AST-TRA-0078,SEC-RKMP-BPL,TRACTION,OHEInspection,2025-04-24T00:00:00,4.0,538089.0,533
HIS-003758,AST-S_A-0184,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2026-04-11T00:00:00,8.0,475589.0,86
HIS-003759,AST-S_A-0355,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-09-07T00:00:00,3.1,31682.0,249
HIS-003760,AST-ENG-0313,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2026-06-29T00:00:00,5.2,508022.0,158
HIS-003761,AST-TRA-0285,SEC-RKMP-BPL,TRACTION,OHEInspection,2021-12-04T00:00:00,1.1,465210.0,383
HIS-003762,AST-S_A-0345,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2026-06-22T00:00:00,1.6,101013.0,450
HIS-003763,AST-S_A-0192,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-12-13T00:00:00,7.0,394040.0,272
HIS-003764,AST-S_A-0156,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2026-08-12T00:00:00,2.5,437577.0,455
HIS-003765,AST-ENG-0235,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2024-06-17T00:00:00,4.7,449339.0,491
HIS-003766,AST-ENG-0223,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-08-23T00:00:00,6.9,441086.0,63
HIS-003767,AST-ENG-0118,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-09-28T00:00:00,1.4,404803.0,346
HIS-003768,AST-ENG-0241,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-10-11T00:00:00,1.6,316212.0,207
HIS-003769,AST-S_A-0117,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-03-22T00:00:00,2.9,534844.0,418
HIS-003770,AST-S_A-0193,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2026-01-27T00:00:00,5.3,163232.0,375
HIS-003771,AST-TRA-0419,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2026-05-22T00:00:00,2.7,50868.0,319
HIS-003772,AST-ENG-0281,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-06-01T00:00:00,2.7,524788.0,338
HIS-003773,AST-TRA-0248,SEC-RKMP-BPL,TRACTION,OHEInspection,2024-04-23T00:00:00,6.9,547795.0,81
HIS-003774,AST-TRA-0365,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2023-07-08T00:00:00,3.5,624233.0,131
HIS-003775,AST-ENG-0223,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2025-04-06T00:00:00,4.3,224695.0,213
HIS-003776,AST-TRA-0276,SEC-RKMP-BPL,TRACTION,DropperReplacement,2026-08-31T00:00:00,1.7,472291.0,394
HIS-003777,AST-ENG-0025,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2025-03-28T00:00:00,7.7,95318.0,472
HIS-003778,AST-ENG-0487,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2023-04-29T00:00:00,2.5,358325.0,356
HIS-003779,AST-S_A-0467,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2021-10-08T00:00:00,6.5,296715.0,212
HIS-003780,AST-ENG-0349,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2022-12-25T00:00:00,7.8,501912.0,556
HIS-003781,AST-TRA-0240,SEC-RKMP-BPL,TRACTION,DropperReplacement,2023-09-10T00:00:00,2.1,199744.0,187
HIS-003782,AST-TRA-0483,SEC-RKMP-BPL,TRACTION,DropperReplacement,2026-09-03T00:00:00,1.6,48962.0,82
HIS-003783,AST-S_A-0481,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2022-07-07T00:00:00,7.6,403717.0,310
HIS-003784,AST-TRA-0473,SEC-RKMP-BPL,TRACTION,DropperReplacement,2022-01-29T00:00:00,2.0,638380.0,128
HIS-003785,AST-S_A-0192,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2026-07-15T00:00:00,6.4,82781.0,452
HIS-003786,AST-S_A-0459,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-06-14T00:00:00,4.8,612272.0,142
HIS-003787,AST-TRA-0023,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2025-01-02T00:00:00,6.4,51876.0,221
HIS-003788,AST-S_A-0377,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-07-15T00:00:00,2.9,52353.0,427
HIS-003789,AST-TRA-0276,SEC-RKMP-BPL,TRACTION,DropperReplacement,2023-10-03T00:00:00,3.8,273508.0,472
HIS-003790,AST-TRA-0474,SEC-RKMP-BPL,TRACTION,DropperReplacement,2026-08-29T00:00:00,6.4,230051.0,274
HIS-003791,AST-S_A-0467,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-06-16T00:00:00,6.1,188236.0,271
HIS-003792,AST-S_A-0216,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-07-17T00:00:00,7.0,34618.0,159
HIS-003793,AST-TRA-0447,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2022-06-08T00:00:00,5.3,611663.0,436
HIS-003794,AST-ENG-0101,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2026-03-23T00:00:00,6.2,285786.0,72
HIS-003795,AST-ENG-0331,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2023-07-05T00:00:00,6.3,315809.0,395
HIS-003796,AST-ENG-0137,SEC-RKMP-BPL,ENGINEERING,JointWelding,2026-01-15T00:00:00,5.6,308298.0,271
HIS-003797,AST-S_A-0471,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-07-10T00:00:00,6.1,604995.0,404
HIS-003798,AST-TRA-0176,SEC-RKMP-BPL,TRACTION,OHEInspection,2026-03-19T00:00:00,5.7,440466.0,292
HIS-003799,AST-S_A-0233,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2022-03-06T00:00:00,7.6,362484.0,386
HIS-003800,AST-S_A-0129,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-11-14T00:00:00,1.7,591832.0,163
HIS-003801,AST-TRA-0294,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2021-12-02T00:00:00,4.4,53634.0,309
HIS-003802,AST-S_A-0476,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2026-01-01T00:00:00,4.2,354687.0,289
HIS-003803,AST-TRA-0258,SEC-RKMP-BPL,TRACTION,OHEInspection,2022-02-07T00:00:00,5.9,277893.0,441
HIS-003804,AST-TRA-0473,SEC-RKMP-BPL,TRACTION,DropperReplacement,2022-06-17T00:00:00,6.0,646183.0,199
HIS-003805,AST-ENG-0335,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2024-08-16T00:00:00,2.7,330553.0,423
HIS-003806,AST-ENG-0118,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2026-05-24T00:00:00,1.1,624968.0,329
HIS-003807,AST-TRA-0402,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2025-04-19T00:00:00,6.9,360396.0,282
HIS-003808,AST-S_A-0306,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2022-09-16T00:00:00,7.7,398921.0,299
HIS-003809,AST-ENG-0326,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2026-01-26T00:00:00,5.3,242417.0,356
HIS-003810,AST-S_A-0485,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-08-17T00:00:00,7.3,582572.0,315
HIS-003811,AST-TRA-0213,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2023-04-06T00:00:00,7.0,431026.0,310
HIS-003812,AST-TRA-0051,SEC-RKMP-BPL,TRACTION,OHEInspection,2022-10-31T00:00:00,6.8,195001.0,186
HIS-003813,AST-ENG-0127,SEC-RKMP-BPL,ENGINEERING,JointWelding,2024-10-27T00:00:00,5.7,499505.0,416
HIS-003814,AST-S_A-0278,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-01-25T00:00:00,7.2,165809.0,568
HIS-003815,AST-ENG-0245,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2023-03-22T00:00:00,1.1,202110.0,261
HIS-003816,AST-S_A-0372,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-05-25T00:00:00,2.6,282387.0,132
HIS-003817,AST-ENG-0055,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2026-04-09T00:00:00,5.5,212454.0,174
HIS-003818,AST-ENG-0169,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2026-04-20T00:00:00,5.3,353255.0,544
HIS-003819,AST-ENG-0407,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-02-04T00:00:00,2.1,645192.0,325
HIS-003820,AST-TRA-0014,SEC-RKMP-BPL,TRACTION,OHEInspection,2025-01-01T00:00:00,3.9,289512.0,268
HIS-003821,AST-TRA-0069,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2026-02-13T00:00:00,2.3,234473.0,443
HIS-003822,AST-S_A-0332,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-06-24T00:00:00,1.9,406038.0,258
HIS-003823,AST-TRA-0213,SEC-RKMP-BPL,TRACTION,OHEInspection,2024-10-28T00:00:00,5.3,526802.0,384
HIS-003824,AST-S_A-0233,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-03-18T00:00:00,1.8,511612.0,438
HIS-003825,AST-S_A-0165,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2026-03-08T00:00:00,8.0,465542.0,203
HIS-003826,AST-TRA-0464,SEC-RKMP-BPL,TRACTION,OHEInspection,2023-01-18T00:00:00,1.6,304716.0,432
HIS-003827,AST-S_A-0197,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-09-28T00:00:00,2.9,538274.0,290
HIS-003828,AST-ENG-0421,SEC-RKMP-BPL,ENGINEERING,JointWelding,2025-05-22T00:00:00,6.5,552860.0,199
HIS-003829,AST-ENG-0236,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2023-04-27T00:00:00,3.5,517427.0,82
HIS-003830,AST-S_A-0327,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-06-28T00:00:00,7.0,493387.0,513
HIS-003831,AST-S_A-0423,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-03-29T00:00:00,7.5,481351.0,390
HIS-003832,AST-ENG-0136,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2025-12-29T00:00:00,1.3,593952.0,128
HIS-003833,AST-TRA-0195,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2024-03-05T00:00:00,6.7,282240.0,354
HIS-003834,AST-ENG-0064,SEC-RKMP-BPL,ENGINEERING,JointWelding,2024-06-09T00:00:00,3.8,338289.0,330
HIS-003835,AST-ENG-0416,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2023-12-29T00:00:00,3.9,199610.0,230
HIS-003836,AST-TRA-0429,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2025-02-03T00:00:00,3.0,204726.0,167
HIS-003837,AST-TRA-0455,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2022-04-16T00:00:00,5.2,478394.0,240
HIS-003838,AST-ENG-0160,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2022-09-08T00:00:00,4.8,381966.0,212
HIS-003839,AST-TRA-0401,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2026-01-13T00:00:00,7.4,452266.0,153
HIS-003840,AST-TRA-0321,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2026-01-01T00:00:00,3.9,643652.0,100
HIS-003841,AST-TRA-0113,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2022-01-10T00:00:00,1.6,112160.0,553
HIS-003842,AST-ENG-0478,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2023-11-08T00:00:00,2.3,167027.0,357
HIS-003843,AST-ENG-0190,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2026-06-28T00:00:00,1.8,319360.0,225
HIS-003844,AST-S_A-0337,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2022-03-29T00:00:00,5.0,363278.0,235
HIS-003845,AST-ENG-0394,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2024-10-20T00:00:00,1.2,591839.0,241
HIS-003846,AST-ENG-0484,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2025-12-07T00:00:00,5.7,456068.0,190
