movement_id,train_id,section_id,arrival_time,departure_time,direction
MOV-000744,TRN-12028,SEC-NDLS-GZB,2026-03-07T14:40:00,2026-03-07T15:23:00,UP
MOV-000745,TRN-12028,SEC-DDU-PNBE,2026-03-08T13:30:00,2026-03-08T14:07:00,UP
MOV-000746,TRN-12028,SEC-HWH-KGP,2026-03-08T14:32:00,2026-03-08T15:15:00,UP
MOV-000747,TRN-12028,SEC-BCT-ST,2026-03-08T15:38:00,2026-03-08T16:25:00,UP
MOV-000748,TRN-12028,SEC-PRYJ-DDU,2026-03-09T14:30:00,2026-03-09T15:16:00,UP
MOV-000749,TRN-12028,SEC-BRC-ADI,2026-03-09T15:41:00,2026-03-09T16:30:00,UP
MOV-000750,TRN-12028,SEC-BRC-ADI,2026-03-10T06:15:00,2026-03-10T07:00:00,UP
MOV-000751,TRN-12028,SEC-DDU-PNBE,2026-03-10T07:20:00,2026-03-10T08:06:00,UP
MOV-000752,TRN-12028,SEC-ST-BRC,2026-03-10T08:25:00,2026-03-10T09:05:00,UP
MOV-000753,TRN-12028,SEC-DDU-PNBE,2026-03-11T18:00:00,2026-03-11T18:31:00,UP
MOV-000754,TRN-12028,SEC-ST-BRC,2026-03-12T10:15:00,2026-03-12T11:05:00,UP
MOV-000755,TRN-12028,SEC-DDU-PNBE,2026-03-12T11:24:00,2026-03-12T12:10:00,UP
MOV-000756,TRN-12028,SEC-GZB-CNB,2026-03-13T07:15:00,2026-03-13T08:00:00,UP
MOV-000757,TRN-12028,SEC-DDU-PNBE,2026-03-13T08:24:00,2026-03-13T08:56:00,UP
MOV-000758,TRN-12028,SEC-MAS-RU,2026-03-14T13:30:00,2026-03-14T14:04:00,UP
MOV-000759,TRN-12028,SEC-ST-BRC,2026-03-14T14:20:00,2026-03-14T15:04:00,UP
MOV-000760,TRN-12028,SEC-PRYJ-DDU,2026-03-14T15:26:00,2026-03-14T16:07:00,UP
MOV-000761,TRN-12029,SEC-DDU-PNBE,2026-03-01T00:45:00,2026-03-01T01:15:00,DOWN
MOV-000762,TRN-12029,SEC-BRC-ADI,2026-03-01T01:30:00,2026-03-01T02:06:00,DOWN
MOV-000763,TRN-12029,SEC-ST-BRC,2026-03-02T01:30:00,2026-03-02T02:12:00,DOWN
MOV-000764,TRN-12029,SEC-HWH-KGP,2026-03-03T02:00:00,2026-03-03T02:28:00,DOWN
MOV-000765,TRN-12029,SEC-MAS-RU,2026-03-03T02:57:00,2026-03-03T03:45:00,DOWN
MOV-000766,TRN-12029,SEC-BCT-ST,2026-03-03T04:08:00,2026-03-03T05:02:00,DOWN
MOV-000767,TRN-12029,SEC-HWH-KGP,2026-03-04T23:00:00,2026-03-04T23:32:00,DOWN
MOV-000768,TRN-12029,SEC-HWH-KGP,2026-03-05T00:30:00,2026-03-05T01:11:00,DOWN
MOV-000769,TRN-12029,SEC-ST-BRC,2026-03-05T01:39:00,2026-03-05T02:11:00,DOWN
MOV-000770,TRN-12029,SEC-BCT-ST,2026-03-05T02:30:00,2026-03-05T03:13:00,DOWN
MOV-000771,TRN-12029,SEC-ST-BRC,2026-03-06T00:15:00,2026-03-06T01:00:00,DOWN
MOV-000772,TRN-12029,SEC-BRC-ADI,2026-03-06T01:21:00,2026-03-06T01:55:00,DOWN
MOV-000773,TRN-12029,SEC-CNB-PRYJ,2026-03-07T22:15:00,2026-03-07T22:59:00,DOWN
MOV-000774,TRN-12029,SEC-GZB-CNB,2026-03-07T23:20:00,2026-03-07T23:53:00,DOWN
MOV-000775,TRN-12029,SEC-NDLS-GZB,2026-03-08T00:14:00,2026-03-08T00:42:00,DOWN
MOV-000776,TRN-12029,SEC-GZB-CNB,2026-03-08T00:00:00,2026-03-08T00:39:00,DOWN
MOV-000777,TRN-12029,SEC-NDLS-GZB,2026-03-09T03:15:00,2026-03-09T04:01:00,DOWN
MOV-000778,TRN-12029,SEC-CNB-PRYJ,2026-03-10T01:00:00,2026-03-10T01:31:00,DOWN
MOV-000779,TRN-12029,SEC-DDU-PNBE,2026-03-11T22:30:00,2026-03-11T23:02:00,DOWN
MOV-000780,TRN-12029,SEC-PRYJ-DDU,2026-03-11T23:21:00,2026-03-11T23:50:00,DOWN
MOV-000781,TRN-12029,SEC-CNB-PRYJ,2026-03-12T00:14:00,2026-03-12T01:04:00,DOWN
MOV-000782,TRN-12029,SEC-ST-BRC,2026-03-12T00:00:00,2026-03-12T00:50:00,DOWN
MOV-000783,TRN-12029,SEC-PRYJ-DDU,2026-03-12T01:10:00,2026-03-12T01:35:00,DOWN
MOV-000784,TRN-12029,SEC-BCT-ST,2026-03-12T01:58:00,2026-03-12T02:46:00,DOWN
MOV-000785,TRN-12029,SEC-DDU-PNBE,2026-03-13T00:00:00,2026-03-13T00:49:00,DOWN
MOV-000786,TRN-12029,SEC-HWH-KGP,2026-03-13T01:09:00,2026-03-13T01:34:00,DOWN
MOV-000787,TRN-12029,SEC-PRYJ-DDU,2026-03-13T01:58:00,2026-03-13T02:27:00,DOWN
MOV-000788,TRN-12029,SEC-CNB-PRYJ,2026-03-14T22:45:00,2026-03-14T23:29:00,DOWN
MOV-000789,TRN-12029,SEC-MAS-RU,2026-03-14T23:41:00,2026-03-15T00:24:00,DOWN
MOV-000790,TRN-12030,SEC-DDU-PNBE,2026-03-01T07:30:00,2026-03-01T08:03:00,UP
MOV-000791,TRN-12030,SEC-BCT-ST,2026-03-01T08:25:00,2026-03-01T08:57:00,UP
MOV-000792,TRN-12030,SEC-NDLS-GZB,2026-03-01T09:18:00,2026-03-01T10:00:00,UP
MOV-000793,TRN-12030,SEC-CNB-PRYJ,2026-03-02T17:45:00,2026-03-02T18:23:00,UP
MOV-000794,TRN-12030,SEC-BRC-ADI,2026-03-02T18:47:00,2026-03-02T19:12:00,UP
MOV-000795,TRN-12030,SEC-ST-BRC,2026-03-02T19:24:00,2026-03-02T20:11:00,UP
MOV-000796,TRN-12030,SEC-DDU-PNBE,2026-03-03T07:15:00,2026-03-03T08:04:00,UP
MOV-000797,TRN-12030,SEC-GZB-CNB,2026-03-03T08:28:00,2026-03-03T09:17:00,UP
MOV-000798,TRN-12030,SEC-GZB-CNB,2026-03-04T18:00:00,2026-03-04T18:54:00,UP
MOV-000799,TRN-12030,SEC-BCT-ST,2026-03-05T07:45:00,2026-03-05T08:17:00,UP
MOV-000800,TRN-12030,SEC-NDLS-GZB,2026-03-06T07:00:00,2026-03-06T07:36:00,UP
MOV-000801,TRN-12030,SEC-CNB-PRYJ,2026-03-06T07:58:00,2026-03-06T08:42:00,UP
MOV-000802,TRN-12030,SEC-MAS-RU,2026-03-07T18:00:00,2026-03-07T18:49:00,UP
MOV-000803,TRN-12030,SEC-BRC-ADI,2026-03-07T19:16:00,2026-03-07T19:42:00,UP
MOV-000804,TRN-12030,SEC-BCT-ST,2026-03-07T20:01:00,2026-03-07T20:33:00,UP
MOV-000805,TRN-12030,SEC-DDU-PNBE,2026-03-08T06:30:00,2026-03-08T07:05:00,UP
MOV-000806,TRN-12030,SEC-BRC-ADI,2026-03-08T07:19:00,2026-03-08T07:57:00,UP
MOV-000807,TRN-12030,SEC-PRYJ-DDU,2026-03-08T08:17:00,2026-03-08T08:55:00,UP
MOV-000808,TRN-12030,SEC-GZB-CNB,2026-03-09T06:30:00,2026-03-09T07:11:00,UP
MOV-000809,TRN-12030,SEC-ST-BRC,2026-03-09T07:22:00,2026-03-09T07:49:00,UP
MOV-000810,TRN-12030,SEC-MAS-RU,2026-03-10T17:15:00,2026-03-10T17:40:00,UP
MOV-000811,TRN-12030,SEC-GZB-CNB,2026-03-11T06:45:00,2026-03-11T07:30:00,UP
MOV-000812,TRN-12030,SEC-PRYJ-DDU,2026-03-11T07:44:00,2026-03-11T08:16:00,UP
MOV-000813,TRN-12030,SEC-PRYJ-DDU,2026-03-12T17:00:00,2026-03-12T17:43:00,UP
MOV-000814,TRN-12030,SEC-PRYJ-DDU,2026-03-13T17:15:00,2026-03-13T17:56:00,UP
MOV-000815,TRN-12030,SEC-NDLS-GZB,2026-03-13T18:15:00,2026-03-13T19:09:00,UP
MOV-000816,TRN-12030,SEC-ST-BRC,2026-03-14T18:30:00,2026-03-14T19:17:00,UP
MOV-000817,TRN-12031,SEC-BCT-ST,2026-03-01T10:00:00,2026-03-01T10:41:00,DOWN
MOV-000818,TRN-12031,SEC-MAS-RU,2026-03-01T10:56:00,2026-03-01T11:45:00,DOWN
MOV-000819,TRN-12031,SEC-PRYJ-DDU,2026-03-02T10:30:00,2026-03-02T11:06:00,DOWN
MOV-000820,TRN-12031,SEC-HWH-KGP,2026-03-02T11:26:00,2026-03-02T12:19:00,DOWN
MOV-000821,TRN-12031,SEC-BCT-ST,2026-03-02T12:48:00,2026-03-02T13:27:00,DOWN
MOV-000822,TRN-12031,SEC-BCT-ST,2026-03-03T06:15:00,2026-03-03T06:57:00,DOWN
MOV-000823,TRN-12031,SEC-MAS-RU,2026-03-03T07:08:00,2026-03-03T07:44:00,DOWN
MOV-000824,TRN-12031,SEC-DDU-PNBE,2026-03-03T08:09:00,2026-03-03T08:51:00,DOWN
MOV-000825,TRN-12031,SEC-BCT-ST,2026-03-04T18:00:00,2026-03-04T18:28:00,DOWN
MOV-000826,TRN-12031,SEC-CNB-PRYJ,2026-03-04T18:49:00,2026-03-04T19:31:00,DOWN
MOV-000827,TRN-12031,SEC-BRC-ADI,2026-03-04T19:52:00,2026-03-04T20:21:00,DOWN
MOV-000828,TRN-12031,SEC-BCT-ST,2026-03-05T06:00:00,2026-03-05T06:50:00,DOWN
MOV-000829,TRN-12031,SEC-ST-BRC,2026-03-05T07:07:00,2026-03-05T07:55:00,DOWN
MOV-000830,TRN-12031,SEC-ST-BRC,2026-03-06T19:15:00,2026-03-06T19:58:00,DOWN
MOV-000831,TRN-12031,SEC-HWH-KGP,2026-03-06T20:18:00,2026-03-06T20:46:00,DOWN
MOV-000832,TRN-12031,SEC-BRC-ADI,2026-03-06T21:10:00,2026-03-06T21:36:00,DOWN
MOV-000833,TRN-12031,SEC-ST-BRC,2026-03-07T07:15:00,2026-03-07T08:09:00,DOWN
MOV-000834,TRN-12031,SEC-DDU-PNBE,2026-03-07T08:29:00,2026-03-07T09:20:00,DOWN
MOV-000835,TRN-12031,SEC-BRC-ADI,2026-03-07T09:44:00,2026-03-07T10:12:00,DOWN
MOV-000836,TRN-12031,SEC-HWH-KGP,2026-03-08T19:00:00,2026-03-08T19:28:00,DOWN
MOV-000837,TRN-12031,SEC-BRC-ADI,2026-03-08T19:49:00,2026-03-08T20:41:00,DOWN
MOV-000838,TRN-12031,SEC-NDLS-GZB,2026-03-08T20:55:00,2026-03-08T21:25:00,DOWN
MOV-000839,TRN-12031,SEC-GZB-CNB,2026-03-09T11:00:00,2026-03-09T11:25:00,DOWN
MOV-000840,TRN-12031,SEC-CNB-PRYJ,2026-03-09T11:53:00,2026-03-09T12:47:00,DOWN
MOV-000841,TRN-12031,SEC-BRC-ADI,2026-03-10T19:15:00,2026-03-10T19:52:00,DOWN
MOV-000842,TRN-12031,SEC-CNB-PRYJ,2026-03-10T20:10:00,2026-03-10T20:48:00,DOWN
MOV-000843,TRN-12031,SEC-GZB-CNB,2026-03-10T21:13:00,2026-03-10T21:38:00,DOWN
MOV-000844,TRN-12031,SEC-ST-BRC,2026-03-11T18:45:00,2026-03-11T19:21:00,DOWN
MOV-000845,TRN-12031,SEC-HWH-KGP,2026-03-11T19:42:00,2026-03-11T20:09:00,DOWN
MOV-000846,TRN-12031,SEC-DDU-PNBE,2026-03-11T20:25:00,2026-03-11T20:57:00,DOWN
MOV-000847,TRN-12031,SEC-BCT-ST,2026-03-12T13:30:00,2026-03-12T14:20:00,DOWN
MOV-000848,TRN-12031,SEC-GZB-CNB,2026-03-12T14:45:00,2026-03-12T15:16:00,DOWN
MOV-000849,TRN-12031,SEC-HWH-KGP,2026-03-13T05:15:00,2026-03-13T05:44:00,DOWN
MOV-000850,TRN-12031,SEC-NDLS-GZB,2026-03-14T14:00:00,2026-03-14T14:37:00,DOWN
MOV-000851,TRN-12031,SEC-HWH-KGP,2026-03-14T14:52:00,2026-03-14T15:21:00,DOWN
MOV-000852,TRN-12031,SEC-BRC-ADI,2026-03-14T15:49:00,2026-03-14T16:26:00,DOWN
MOV-000853,TRN-12032,SEC-CNB-PRYJ,2026-03-01T01:15:00,2026-03-01T01:48:00,UP
MOV-000854,TRN-12032,SEC-BRC-ADI,2026-03-01T02:09:00,2026-03-01T02:38:00,UP
MOV-000855,TRN-12032,SEC-DDU-PNBE,2026-03-02T23:00:00,2026-03-02T23:25:00,UP
MOV-000856,TRN-12032,SEC-NDLS-GZB,2026-03-03T01:00:00,2026-03-03T01:35:00,UP
MOV-000857,TRN-12032,SEC-BRC-ADI,2026-03-03T02:02:00,2026-03-03T02:29:00,UP
MOV-000858,TRN-12032,SEC-DDU-PNBE,2026-03-03T02:41:00,2026-03-03T03:31:00,UP
MOV-000859,TRN-12032,SEC-GZB-CNB,2026-03-04T01:00:00,2026-03-04T01:42:00,UP
MOV-000860,TRN-12032,SEC-ST-BRC,2026-03-05T00:45:00,2026-03-05T01:34:00,UP
MOV-000861,TRN-12032,SEC-MAS-RU,2026-03-06T02:00:00,2026-03-06T02:35:00,UP
MOV-000862,TRN-12032,SEC-NDLS-GZB,2026-03-07T22:30:00,2026-03-07T22:58:00,UP
MOV-000863,TRN-12032,SEC-GZB-CNB,2026-03-08T03:00:00,2026-03-08T03:36:00,UP
MOV-000864,TRN-12032,SEC-HWH-KGP,2026-03-08T03:54:00,2026-03-08T04:20:00,UP
MOV-000865,TRN-12032,SEC-PRYJ-DDU,2026-03-09T03:00:00,2026-03-09T03:41:00,UP
MOV-000866,TRN-12032,SEC-GZB-CNB,2026-03-09T04:05:00,2026-03-09T04:35:00,UP
MOV-000867,TRN-12032,SEC-PRYJ-DDU,2026-03-10T23:15:00,2026-03-11T00:09:00,UP
MOV-000868,TRN-12032,SEC-BCT-ST,2026-03-11T00:19:00,2026-03-11T00:47:00,UP
MOV-000869,TRN-12032,SEC-MAS-RU,2026-03-11T00:57:00,2026-03-11T01:33:00,UP
MOV-000870,TRN-12032,SEC-BCT-ST,2026-03-11T03:30:00,2026-03-11T04:06:00,UP
MOV-000871,TRN-12032,SEC-PRYJ-DDU,2026-03-12T01:00:00,2026-03-12T01:36:00,UP
MOV-000872,TRN-12032,SEC-DDU-PNBE,2026-03-12T01:59:00,2026-03-12T02:27:00,UP
MOV-000873,TRN-12032,SEC-NDLS-GZB,2026-03-12T02:47:00,2026-03-12T03:37:00,UP
MOV-000874,TRN-12032,SEC-BCT-ST,2026-03-13T00:00:00,2026-03-13T00:35:00,UP
MOV-000875,TRN-12032,SEC-NDLS-GZB,2026-03-14T22:00:00,2026-03-14T22:34:00,UP
MOV-000876,TRN-12032,SEC-MAS-RU,2026-03-14T22:54:00,2026-03-14T23:26:00,UP
MOV-000877,TRN-12033,SEC-GZB-CNB,2026-03-01T05:00:00,2026-03-01T05:33:00,DOWN
MOV-000878,TRN-12033,SEC-HWH-KGP,2026-03-02T15:15:00,2026-03-02T15:47:00,DOWN
MOV-000879,TRN-12033,SEC-MAS-RU,2026-03-02T16:02:00,2026-03-02T16:55:00,DOWN
MOV-000880,TRN-12033,SEC-CNB-PRYJ,2026-03-02T17:18:00,2026-03-02T17:48:00,DOWN
MOV-000881,TRN-12033,SEC-ST-BRC,2026-03-03T08:00:00,2026-03-03T08:29:00,DOWN
MOV-000882,TRN-12033,SEC-GZB-CNB,2026-03-03T08:54:00,2026-03-03T09:21:00,DOWN
MOV-000883,TRN-12033,SEC-HWH-KGP,2026-03-04T15:15:00,2026-03-04T16:03:00,DOWN
MOV-000884,TRN-12033,SEC-ST-BRC,2026-03-04T16:27:00,2026-03-04T17:01:00,DOWN
MOV-000885,TRN-12033,SEC-BRC-ADI,2026-03-05T20:45:00,2026-03-05T21:20:00,DOWN
MOV-000886,TRN-12033,SEC-ST-BRC,2026-03-05T21:48:00,2026-03-05T22:21:00,DOWN
MOV-000887,TRN-12033,SEC-CNB-PRYJ,2026-03-05T22:47:00,2026-03-05T23:24:00,DOWN
MOV-000888,TRN-12033,SEC-NDLS-GZB,2026-03-06T06:30:00,2026-03-06T06:55:00,DOWN
MOV-000889,TRN-12033,SEC-DDU-PNBE,2026-03-06T07:11:00,2026-03-06T08:03:00,DOWN
MOV-000890,TRN-12033,SEC-PRYJ-DDU,2026-03-07T16:00:00,2026-03-07T16:42:00,DOWN
MOV-000891,TRN-12033,SEC-MAS-RU,2026-03-07T16:57:00,2026-03-07T17:48:00,DOWN
MOV-000892,TRN-12033,SEC-ST-BRC,2026-03-08T16:30:00,2026-03-08T17:05:00,DOWN
MOV-000893,TRN-12033,SEC-DDU-PNBE,2026-03-08T17:15:00,2026-03-08T18:00:00,DOWN
MOV-000894,TRN-12033,SEC-BCT-ST,2026-03-09T21:15:00,2026-03-09T21:52:00,DOWN
MOV-000895,TRN-12033,SEC-PRYJ-DDU,2026-03-09T22:17:00,2026-03-09T22:54:00,DOWN
MOV-000896,TRN-12033,SEC-DDU-PNBE,2026-03-10T21:30:00,2026-03-10T22:07:00,DOWN
MOV-000897,TRN-12033,SEC-HWH-KGP,2026-03-10T22:17:00,2026-03-10T22:43:00,DOWN
MOV-000898,TRN-12033,SEC-PRYJ-DDU,2026-03-10T23:12:00,2026-03-10T23:52:00,DOWN
MOV-000899,TRN-12033,SEC-GZB-CNB,2026-03-11T18:30:00,2026-03-11T19:16:00,DOWN
MOV-000900,TRN-12033,SEC-ST-BRC,2026-03-11T19:26:00,2026-03-11T20:12:00,DOWN
MOV-000901,TRN-12033,SEC-ST-BRC,2026-03-12T09:30:00,2026-03-12T10:20:00,DOWN
MOV-000902,TRN-12033,SEC-BRC-ADI,2026-03-12T10:34:00,2026-03-12T11:03:00,DOWN
MOV-000903,TRN-12033,SEC-NDLS-GZB,2026-03-13T08:30:00,2026-03-13T09:07:00,DOWN
MOV-000904,TRN-12033,SEC-ST-BRC,2026-03-13T09:26:00,2026-03-13T10:14:00,DOWN
MOV-000905,TRN-12033,SEC-HWH-KGP,2026-03-14T07:45:00,2026-03-14T08:25:00,DOWN
MOV-000906,TRN-12033,SEC-MAS-RU,2026-03-14T08:43:00,2026-03-14T09:22:00,DOWN
MOV-000907,TRN-12034,SEC-MAS-RU,2026-03-01T14:15:00,2026-03-01T15:00:00,UP
MOV-000908,TRN-12034,SEC-HWH-KGP,2026-03-02T11:00:00,2026-03-02T11:25:00,UP
MOV-000909,TRN-12034,SEC-DDU-PNBE,2026-03-03T19:30:00,2026-03-03T20:17:00,UP
MOV-000910,TRN-12034,SEC-CNB-PRYJ,2026-03-04T11:30:00,2026-03-04T11:59:00,UP
MOV-000911,TRN-12034,SEC-MAS-RU,2026-03-04T12:22:00,2026-03-04T13:03:00,UP
MOV-000912,TRN-12034,SEC-BCT-ST,2026-03-05T16:15:00,2026-03-05T16:53:00,UP
MOV-000913,TRN-12034,SEC-CNB-PRYJ,2026-03-06T12:45:00,2026-03-06T13:26:00,UP
MOV-000914,TRN-12034,SEC-BCT-ST,2026-03-07T07:30:00,2026-03-07T08:09:00,UP
MOV-000915,TRN-12034,SEC-GZB-CNB,2026-03-07T08:22:00,2026-03-07T08:56:00,UP
MOV-000916,TRN-12034,SEC-DDU-PNBE,2026-03-08T12:15:00,2026-03-08T12:54:00,UP
MOV-000917,TRN-12034,SEC-HWH-KGP,2026-03-08T13:23:00,2026-03-08T14:12:00,UP
MOV-000918,TRN-12034,SEC-NDLS-GZB,2026-03-09T08:15:00,2026-03-09T08:52:00,UP
MOV-000919,TRN-12034,SEC-HWH-KGP,2026-03-09T09:18:00,2026-03-09T10:03:00,UP
MOV-000920,TRN-12034,SEC-ST-BRC,2026-03-10T19:15:00,2026-03-10T19:45:00,UP
MOV-000921,TRN-12034,SEC-MAS-RU,2026-03-10T20:03:00,2026-03-10T20:29:00,UP
MOV-000922,TRN-12034,SEC-BCT-ST,2026-03-11T18:00:00,2026-03-11T18:27:00,UP
MOV-000923,TRN-12034,SEC-HWH-KGP,2026-03-12T20:30:00,2026-03-12T21:19:00,UP
MOV-000924,TRN-12034,SEC-CNB-PRYJ,2026-03-12T21:32:00,2026-03-12T22:03:00,UP
MOV-000925,TRN-12034,SEC-BCT-ST,2026-03-12T22:22:00,2026-03-12T22:59:00,UP
MOV-000926,TRN-12034,SEC-DDU-PNBE,2026-03-13T11:15:00,2026-03-13T11:43:00,UP
MOV-000927,TRN-12034,SEC-HWH-KGP,2026-03-13T12:11:00,2026-03-13T12:50:00,UP
MOV-000928,TRN-12034,SEC-MAS-RU,2026-03-13T13:14:00,2026-03-13T13:46:00,UP
MOV-000929,TRN-12034,SEC-ST-BRC,2026-03-14T20:15:00,2026-03-14T20:41:00,UP
MOV-000930,TRN-12035,SEC-NDLS-GZB,2026-03-01T16:15:00,2026-03-01T16:41:00,DOWN
MOV-000931,TRN-12035,SEC-GZB-CNB,2026-03-01T16:54:00,2026-03-01T17:19:00,DOWN
MOV-000932,TRN-12035,SEC-HWH-KGP,2026-03-01T17:45:00,2026-03-01T18:23:00,DOWN
MOV-000933,TRN-12035,SEC-NDLS-GZB,2026-03-02T08:30:00,2026-03-02T08:56:00,DOWN
MOV-000934,TRN-12035,SEC-BRC-ADI,2026-03-02T09:13:00,2026-03-02T09:59:00,DOWN
MOV-000935,TRN-12035,SEC-BRC-ADI,2026-03-03T08:30:00,2026-03-03T08:56:00,DOWN
MOV-000936,TRN-12035,SEC-GZB-CNB,2026-03-03T09:13:00,2026-03-03T10:01:00,DOWN
MOV-000937,TRN-12035,SEC-DDU-PNBE,2026-03-04T09:45:00,2026-03-04T10:35:00,DOWN
MOV-000938,TRN-12035,SEC-NDLS-GZB,2026-03-04T10:48:00,2026-03-04T11:29:00,DOWN
MOV-000939,TRN-12035,SEC-CNB-PRYJ,2026-03-05T13:00:00,2026-03-05T13:46:00,DOWN
MOV-000940,TRN-12035,SEC-PRYJ-DDU,2026-03-05T14:14:00,2026-03-05T15:06:00,DOWN
MOV-000941,TRN-12035,SEC-HWH-KGP,2026-03-05T15:33:00,2026-03-05T16:25:00,DOWN
MOV-000942,TRN-12035,SEC-GZB-CNB,2026-03-06T21:30:00,2026-03-06T22:18:00,DOWN
MOV-000943,TRN-12035,SEC-CNB-PRYJ,2026-03-07T18:45:00,2026-03-07T19:38:00,DOWN
MOV-000944,TRN-12035,SEC-ST-BRC,2026-03-07T20:04:00,2026-03-07T20:35:00,DOWN
MOV-000945,TRN-12035,SEC-GZB-CNB,2026-03-08T13:45:00,2026-03-08T14:31:00,DOWN
MOV-000946,TRN-12035,SEC-BCT-ST,2026-03-08T14:57:00,2026-03-08T15:24:00,DOWN
MOV-000947,TRN-12035,SEC-NDLS-GZB,2026-03-09T16:15:00,2026-03-09T16:44:00,DOWN
MOV-000948,TRN-12035,SEC-PRYJ-DDU,2026-03-09T17:00:00,2026-03-09T17:50:00,DOWN
MOV-000949,TRN-12035,SEC-HWH-KGP,2026-03-09T18:00:00,2026-03-09T18:53:00,DOWN
MOV-000950,TRN-12035,SEC-HWH-KGP,2026-03-10T07:00:00,2026-03-10T07:46:00,DOWN
MOV-000951,TRN-12035,SEC-NDLS-GZB,2026-03-10T08:13:00,2026-03-10T08:52:00,DOWN
MOV-000952,TRN-12035,SEC-DDU-PNBE,2026-03-10T09:14:00,2026-03-10T09:57:00,DOWN
MOV-000953,TRN-12035,SEC-MAS-RU,2026-03-11T08:00:00,2026-03-11T08:28:00,DOWN
MOV-000954,TRN-12035,SEC-ST-BRC,2026-03-11T08:50:00,2026-03-11T09:32:00,DOWN
MOV-000955,TRN-12035,SEC-CNB-PRYJ,2026-03-12T08:45:00,2026-03-12T09:17:00,DOWN
MOV-000956,TRN-12035,SEC-BCT-ST,2026-03-12T09:36:00,2026-03-12T10:14:00,DOWN
MOV-000957,TRN-12035,SEC-MAS-RU,2026-03-12T10:25:00,2026-03-12T11:18:00,DOWN
MOV-000958,TRN-12035,SEC-BRC-ADI,2026-03-13T13:15:00,2026-03-13T13:51:00,DOWN
MOV-000959,TRN-12035,SEC-HWH-KGP,2026-03-13T14:06:00,2026-03-13T14:43:00,DOWN
MOV-000960,TRN-12035,SEC-BCT-ST,2026-03-14T10:15:00,2026-03-14T11:01:00,DOWN
MOV-000961,TRN-12036,SEC-HWH-KGP,2026-03-01T23:00:00,2026-03-01T23:44:00,UP
MOV-000962,TRN-12036,SEC-DDU-PNBE,2026-03-02T00:13:00,2026-03-02T01:06:00,UP
MOV-000963,TRN-12036,SEC-CNB-PRYJ,2026-03-02T01:24:00,2026-03-02T02:10:00,UP
MOV-000964,TRN-12036,SEC-ST-BRC,2026-03-02T02:30:00,2026-03-02T03:17:00,UP
MOV-000965,TRN-12036,SEC-BRC-ADI,2026-03-02T03:34:00,2026-03-02T04:11:00,UP
MOV-000966,TRN-12036,SEC-HWH-KGP,2026-03-02T04:36:00,2026-03-02T05:09:00,UP
MOV-000967,TRN-12036,SEC-DDU-PNBE,2026-03-03T02:15:00,2026-03-03T03:08:00,UP
MOV-000968,TRN-12036,SEC-PRYJ-DDU,2026-03-04T03:45:00,2026-03-04T04:29:00,UP
MOV-000969,TRN-12036,SEC-BCT-ST,2026-03-04T04:57:00,2026-03-04T05:37:00,UP
MOV-000970,TRN-12036,SEC-ST-BRC,2026-03-05T00:45:00,2026-03-05T01:16:00,UP
MOV-000971,TRN-12036,SEC-BRC-ADI,2026-03-05T01:33:00,2026-03-05T02:14:00,UP
MOV-000972,TRN-12036,SEC-PRYJ-DDU,2026-03-05T02:26:00,2026-03-05T03:12:00,UP
MOV-000973,TRN-12036,SEC-PRYJ-DDU,2026-03-06T23:15:00,2026-03-07T00:09:00,UP
MOV-000974,TRN-12036,SEC-ST-BRC,2026-03-07T22:45:00,2026-03-07T23:16:00,UP
MOV-000975,TRN-12036,SEC-CNB-PRYJ,2026-03-08T01:30:00,2026-03-08T02:16:00,UP
MOV-000976,TRN-12036,SEC-HWH-KGP,2026-03-08T02:28:00,2026-03-08T03:19:00,UP
MOV-000977,TRN-12036,SEC-MAS-RU,2026-03-08T03:36:00,2026-03-08T04:20:00,UP
MOV-000978,TRN-12036,SEC-GZB-CNB,2026-03-09T22:30:00,2026-03-09T23:21:00,UP
MOV-000979,TRN-12036,SEC-HWH-KGP,2026-03-10T01:00:00,2026-03-10T01:54:00,UP
MOV-000980,TRN-12036,SEC-BCT-ST,2026-03-11T01:15:00,2026-03-11T01:58:00,UP
MOV-000981,TRN-12036,SEC-PRYJ-DDU,2026-03-12T01:00:00,2026-03-12T01:43:00,UP
MOV-000982,TRN-12036,SEC-PRYJ-DDU,2026-03-13T22:15:00,2026-03-13T23:04:00,UP
MOV-000983,TRN-12036,SEC-NDLS-GZB,2026-03-13T23:31:00,2026-03-14T00:00:00,UP
MOV-000984,TRN-12036,SEC-GZB-CNB,2026-03-14T00:16:00,2026-03-14T00:47:00,UP
MOV-000985,TRN-12036,SEC-HWH-KGP,2026-03-14T00:00:00,2026-03-14T00:46:00,UP
MOV-000986,TRN-12036,SEC-GZB-CNB,2026-03-14T01:08:00,2026-03-14T02:01:00,UP
MOV-000987,TRN-12037,SEC-DDU-PNBE,2026-03-01T08:00:00,2026-03-01T08:25:00,DOWN
MOV-000988,TRN-12037,SEC-DDU-PNBE,2026-03-02T17:30:00,2026-03-02T18:11:00,DOWN
MOV-000989,TRN-12037,SEC-HWH-KGP,2026-03-02T18:39:00,2026-03-02T19:08:00,DOWN
MOV-000990,TRN-12037,SEC-GZB-CNB,2026-03-03T12:15:00,2026-03-03T13:06:00,DOWN
MOV-000991,TRN-12037,SEC-BCT-ST,2026-03-04T16:00:00,2026-03-04T16:45:00,DOWN
