history_id,asset_id,section_id,department,maintenance_type,completed_date,duration_hours,cost,failure_occurred_after_days
HIST-000658,AST-ENG-0272,SEC-PRYJ-DDU,ENGINEERING,RailGrinding,2024-12-05,2.0,127244.43,182
HIST-000659,AST-TRA-0273,SEC-ST-BRC,TRACTION,ContactWireReplacement,2025-06-27,3.2,84458.85,344
HIST-000660,AST-TRA-0273,SEC-ST-BRC,TRACTION,TransformerOilFiltration,2024-12-08,2.7,125425.45,222
HIST-000661,AST-TRA-0273,SEC-ST-BRC,TRACTION,TransformerOilFiltration,2024-11-03,2.8,50294.03,292
HIST-000662,AST-TRA-0273,SEC-ST-BRC,TRACTION,OHE_Inspection,2024-09-23,3.8,71062.32,175
HIST-000663,AST-ENG-0274,SEC-DDU-PNBE,ENGINEERING,BallastCleaning,2024-09-02,2.8,107326.44,90
HIST-000664,AST-ENG-0274,SEC-DDU-PNBE,ENGINEERING,TrackTamping,2024-12-19,1.9,92425.11,356
HIST-000665,AST-ENG-0274,SEC-DDU-PNBE,ENGINEERING,TrackTamping,2024-12-20,3.9,98202.03,360
HIST-000666,AST-S_A-0275,SEC-ST-BRC,S_AND_T,CableMeggering,2025-05-20,2.9,45751.12,142
HIST-000667,AST-S_A-0275,SEC-ST-BRC,S_AND_T,SignalTesting,2025-03-20,4.2,113679.38,67
HIST-000668,AST-S_A-0276,SEC-ST-BRC,S_AND_T,PointMachineOverhaul,2024-09-08,3.9,73300.1,324
HIST-000669,AST-S_A-0276,SEC-ST-BRC,S_AND_T,SignalTesting,2024-11-10,2.6,141101.44,295
HIST-000670,AST-TRA-0277,SEC-ST-BRC,TRACTION,SectionInsulatorAdjust,2024-04-17,2.1,41250.73,104
HIST-000671,AST-TRA-0277,SEC-ST-BRC,TRACTION,OHE_Inspection,2024-06-20,3.3,66063.98,90
HIST-000672,AST-TRA-0277,SEC-ST-BRC,TRACTION,ContactWireReplacement,2025-09-02,3.5,144541.83,47
HIST-000673,AST-TRA-0277,SEC-ST-BRC,TRACTION,CatenaryRetensioning,2024-08-27,2.8,137534.67,200
HIST-000674,AST-ENG-0278,SEC-BRC-ADI,ENGINEERING,JointWelding,2025-01-08,3.5,47015.77,203
HIST-000675,AST-ENG-0278,SEC-BRC-ADI,ENGINEERING,TrackTamping,2024-09-29,4.1,96980.33,243
HIST-000676,AST-ENG-0278,SEC-BRC-ADI,ENGINEERING,JointWelding,2025-10-12,4.5,100647.19,140
HIST-000677,AST-S_A-0279,SEC-PRYJ-DDU,S_AND_T,AxleCounterCalibration,2024-11-30,4.4,135525.69,68
HIST-000678,AST-ENG-0280,SEC-GZB-CNB,ENGINEERING,JointWelding,2025-01-28,3.6,127505.54,144
HIST-000679,AST-ENG-0280,SEC-GZB-CNB,ENGINEERING,SwitchOverhaul,2024-06-22,4.4,100975.48,105
HIST-000680,AST-ENG-0280,SEC-GZB-CNB,ENGINEERING,JointWelding,2025-06-29,3.9,50821.25,204
HIST-000681,AST-ENG-0280,SEC-GZB-CNB,ENGINEERING,RailGrinding,2026-01-25,3.7,74997.7,115
HIST-000682,AST-S_A-0281,SEC-BRC-ADI,S_AND_T,SignalTesting,2025-02-13,2.5,51193.49,321
HIST-000683,AST-S_A-0281,SEC-BRC-ADI,S_AND_T,SignalTesting,2024-10-20,2.9,79533.97,287
HIST-000684,AST-S_A-0281,SEC-BRC-ADI,S_AND_T,SignalTesting,2024-12-19,3.6,148962.88,114
HIST-000685,AST-S_A-0281,SEC-BRC-ADI,S_AND_T,AxleCounterCalibration,2024-08-27,3.4,54819.17,116
HIST-000686,AST-ENG-0282,SEC-CNB-PRYJ,ENGINEERING,TrackTamping,2026-01-10,1.8,41450.89,102
HIST-000687,AST-ENG-0282,SEC-CNB-PRYJ,ENGINEERING,SwitchOverhaul,2024-11-03,2.4,117200.39,188
HIST-000688,AST-ENG-0282,SEC-CNB-PRYJ,ENGINEERING,TrackTamping,2024-05-05,3.0,116267.17,228
HIST-000689,AST-ENG-0282,SEC-CNB-PRYJ,ENGINEERING,TrackTamping,2024-12-21,2.8,82341.32,191
HIST-000690,AST-TRA-0283,SEC-NDLS-GZB,TRACTION,CatenaryRetensioning,2025-02-17,4.0,109212.85,224
HIST-000691,AST-TRA-0283,SEC-NDLS-GZB,TRACTION,ContactWireReplacement,2025-02-09,4.1,79865.42,309
HIST-000692,AST-TRA-0283,SEC-NDLS-GZB,TRACTION,CatenaryRetensioning,2025-07-17,4.1,83913.4,55
HIST-000693,AST-TRA-0283,SEC-NDLS-GZB,TRACTION,SectionInsulatorAdjust,2025-12-15,3.8,30005.82,116
HIST-000694,AST-TRA-0284,SEC-DDU-PNBE,TRACTION,OHE_Inspection,2025-03-22,4.1,129360.37,238
HIST-000695,AST-TRA-0284,SEC-DDU-PNBE,TRACTION,SectionInsulatorAdjust,2026-01-26,2.7,34203.65,153
HIST-000696,AST-S_A-0285,SEC-DDU-PNBE,S_AND_T,SignalTesting,2024-10-02,3.2,147391.55,288
HIST-000697,AST-S_A-0285,SEC-DDU-PNBE,S_AND_T,AxleCounterCalibration,2025-01-27,3.5,127102.43,251
HIST-000698,AST-S_A-0285,SEC-DDU-PNBE,S_AND_T,AxleCounterCalibration,2024-07-02,3.0,38756.22,154
HIST-000699,AST-ENG-0286,SEC-PRYJ-DDU,ENGINEERING,RailGrinding,2024-10-23,3.0,118485.22,45
HIST-000700,AST-ENG-0286,SEC-PRYJ-DDU,ENGINEERING,RailGrinding,2026-01-19,2.0,52716.75,225
HIST-000701,AST-ENG-0286,SEC-PRYJ-DDU,ENGINEERING,TrackTamping,2024-10-11,2.0,148194.97,257
HIST-000702,AST-TRA-0287,SEC-DDU-PNBE,TRACTION,SectionInsulatorAdjust,2026-01-17,3.3,119895.94,84
HIST-000703,AST-TRA-0287,SEC-DDU-PNBE,TRACTION,TransformerOilFiltration,2024-06-09,1.6,110768.44,211
HIST-000704,AST-TRA-0287,SEC-DDU-PNBE,TRACTION,CatenaryRetensioning,2024-04-27,2.3,77567.85,172
HIST-000705,AST-TRA-0287,SEC-DDU-PNBE,TRACTION,CatenaryRetensioning,2025-06-02,3.7,66084.59,169
HIST-000706,AST-TRA-0288,SEC-ST-BRC,TRACTION,CatenaryRetensioning,2024-05-10,1.6,125504.1,297
HIST-000707,AST-TRA-0288,SEC-ST-BRC,TRACTION,SectionInsulatorAdjust,2024-07-13,3.0,82070.35,146
HIST-000708,AST-TRA-0288,SEC-ST-BRC,TRACTION,SectionInsulatorAdjust,2024-07-20,2.0,57241.34,180
HIST-000709,AST-TRA-0289,SEC-PRYJ-DDU,TRACTION,CatenaryRetensioning,2025-08-06,2.0,102044.28,262
HIST-000710,AST-TRA-0290,SEC-NDLS-GZB,TRACTION,TransformerOilFiltration,2025-03-24,3.0,140523.53,313
HIST-000711,AST-TRA-0290,SEC-NDLS-GZB,TRACTION,CatenaryRetensioning,2025-06-26,2.1,107632.46,168
HIST-000712,AST-TRA-0290,SEC-NDLS-GZB,TRACTION,CatenaryRetensioning,2025-09-09,3.4,54705.89,308
HIST-000713,AST-TRA-0291,SEC-PRYJ-DDU,TRACTION,TransformerOilFiltration,2025-08-17,3.9,122481.82,182
HIST-000714,AST-TRA-0291,SEC-PRYJ-DDU,TRACTION,OHE_Inspection,2025-09-04,2.4,72084.88,323
HIST-000715,AST-TRA-0291,SEC-PRYJ-DDU,TRACTION,SectionInsulatorAdjust,2025-01-03,2.5,134555.6,92
HIST-000716,AST-ENG-0292,SEC-ST-BRC,ENGINEERING,RailGrinding,2025-03-17,3.0,77772.65,283
HIST-000717,AST-S_A-0293,SEC-GZB-CNB,S_AND_T,AxleCounterCalibration,2024-12-10,2.2,148562.77,127
HIST-000718,AST-S_A-0293,SEC-GZB-CNB,S_AND_T,CableMeggering,2025-02-22,3.7,33514.51,67
HIST-000719,AST-S_A-0293,SEC-GZB-CNB,S_AND_T,CableMeggering,2026-01-10,4.3,125199.12,101
HIST-000720,AST-S_A-0293,SEC-GZB-CNB,S_AND_T,AxleCounterCalibration,2024-04-27,4.4,34788.58,163
HIST-000721,AST-ENG-0294,SEC-HWH-KGP,ENGINEERING,TrackTamping,2024-08-22,2.4,141918.23,171
HIST-000722,AST-ENG-0294,SEC-HWH-KGP,ENGINEERING,TrackTamping,2024-06-28,2.2,95258.51,77
HIST-000723,AST-ENG-0294,SEC-HWH-KGP,ENGINEERING,TrackTamping,2025-10-24,3.2,93906.34,52
HIST-000724,AST-S_A-0295,SEC-HWH-KGP,S_AND_T,PointMachineOverhaul,2025-06-14,2.2,141316.31,256
HIST-000725,AST-S_A-0295,SEC-HWH-KGP,S_AND_T,AxleCounterCalibration,2025-05-15,2.4,109859.64,232
HIST-000726,AST-ENG-0296,SEC-NDLS-GZB,ENGINEERING,SwitchOverhaul,2025-11-24,3.7,113100.17,67
HIST-000727,AST-ENG-0296,SEC-NDLS-GZB,ENGINEERING,RailGrinding,2025-11-11,2.6,144230.17,360
HIST-000728,AST-ENG-0296,SEC-NDLS-GZB,ENGINEERING,TrackTamping,2025-11-22,2.8,53083.35,103
HIST-000729,AST-ENG-0297,SEC-NDLS-GZB,ENGINEERING,SwitchOverhaul,2024-11-22,3.1,97511.64,265
HIST-000730,AST-TRA-0298,SEC-GZB-CNB,TRACTION,OHE_Inspection,2025-04-15,1.6,57240.33,288
HIST-000731,AST-TRA-0298,SEC-GZB-CNB,TRACTION,SectionInsulatorAdjust,2025-09-25,2.5,25602.26,347
HIST-000732,AST-TRA-0298,SEC-GZB-CNB,TRACTION,OHE_Inspection,2025-06-13,1.9,112825.23,272
HIST-000733,AST-TRA-0298,SEC-GZB-CNB,TRACTION,SectionInsulatorAdjust,2025-08-15,3.4,47971.6,292
HIST-000734,AST-TRA-0299,SEC-ST-BRC,TRACTION,ContactWireReplacement,2026-01-23,4.2,110397.17,169
HIST-000735,AST-TRA-0299,SEC-ST-BRC,TRACTION,SectionInsulatorAdjust,2025-12-25,3.0,76107.6,300
HIST-000736,AST-TRA-0299,SEC-ST-BRC,TRACTION,TransformerOilFiltration,2025-08-21,3.3,112818.1,210
HIST-000737,AST-TRA-0299,SEC-ST-BRC,TRACTION,ContactWireReplacement,2024-06-09,3.4,107656.25,132
HIST-000738,AST-ENG-0300,SEC-MAS-RU,ENGINEERING,TrackTamping,2024-11-04,2.7,117921.14,202
HIST-000739,AST-ENG-0300,SEC-MAS-RU,ENGINEERING,RailGrinding,2024-07-20,2.1,88686.94,273
HIST-000740,AST-ENG-0300,SEC-MAS-RU,ENGINEERING,RailGrinding,2025-08-04,1.7,108826.42,55
HIST-000741,AST-ENG-0300,SEC-MAS-RU,ENGINEERING,JointWelding,2024-08-30,2.9,34853.25,246
